cversion,featured,guests,ident,ip,location,map,maxplayers,modlist,modstotal,modstotalsize,official,owner,partner,password,players,playerslist,port,sdesc,sname,tags,version
2.7.0,False,True,TKoUT,78.73.101.61,SE,/levels/east_coast_usa/info.json,100,/LuuksDraftingMod;/paintSync;,2,15953,False,zaps.spaz#0,False,False,0,,30819,"Rallycross, racing, oval, drifting, off road, mayhem etc. Admins Fangio, cekay86, ji1, Not_Vier. Visit Discord: https://disboard.org/server/1094187023520247898",^0^l3 BEAM^4NG^0^r|^6vMaxSR^0|^9^n^lv0.38^0^r|^6Open 24/7^0|^eRacing playground^0|^a^n^lNo mods vanilla game^0^r|^a^n^lServer 3^0^r|^6 https://discord.gg/Hew7Z6Wj9G,Freeroam,3.9.0
2.7.0,False,True,35m99,198.24.161.2,US,/levels/west_coast_usa/info.json,25,/17highcountryhd;/2015-2019 gmc pack;/2023-25 chevrolet silverado high country;/35_wheelpack_12_modland;/beefs_exhaust_pack;/Chevy_S-10;/creed16_18_silverado_1500;/Creeds4thGen_modland;/creedscommonpartspack;/creedsrepswheelpack_modland;/CreedsStocksWheelPack_modland;/CumminsCustomInjectors_Kevin15673;/DarkSmokeMod;/dragpartswheelsnitrous;/dynamic_dyno;/general_motors_pack;/HighPowerCarPack;/Midnights_Cateye_modland;/MSSemis-PeterBuilt_modland;/NMH-RollCoal;/twinbastion;/ybm_curiosity_dragavan;,22,2520394561,False,freightliner20#0,False,False,0,,19075,BeamMP Default Description,717 PA BOYZ 2,,3.9.0
2.7.0,False,True,QUUDX,142.132.250.170,DE,/levels/0Toxic_Street_v1_1/info.json,20,,0,0,False,rnh999#0,False,False,4,guest5686278;guest2991014;guest5827753;ijho;,44700,.,arena,Freeroam,3.9.0
2.7.0,False,True,cYQ3N,168.119.139.212,DE,/levels/FloodEscapeCrater/info.json,12,/bmwe36_revamp_adamplg;/BPstancewheelpack_modland;/custom_n2o_bottles;/D-Troxx_Wheel_Pack;/FloodEscapeCraterV11;/ford_transit;/IndestructibleEngines_CFS;/ToyotaAE86;/Turbo_Everything_rk;,9,1281137631,False,recepsonaykaraduman#0,False,False,0,,38163,Gahpe server,BeamMP Gahpe Server,Freeroam,3.9.0
2.7.0,False,True,35m99,104.243.35.157,US,/levels/indoortrack/info.json,12,/BDTS-Series V1.6;/TPUMedForklift;/optionToggle2;/A-1_DERBY_CARS_V67_MULTIPLAYER;/indoortrackV18;,5,2809847108,False,a1gamingyt#0,False,False,4,Yungmoney16062;r3xzyyyy;Dtank714;yugmoney16061;,27148,Join the discord for derby talk and voice chat discord.gg/JkmMyzGBV9,A-1 Gaming Demolition Derbys Over 10 Custom Cars And 5 Derby Tracks (2025 UPDATE),Freeroam,3.9.0
2.7.0,False,True,yDRtH,90.25.233.139,FR,/levels/ogc_two/info.json,50,/ogc_two1.7;/ogc_two1.8;,2,612881282,False,itskao#0,False,False,3,blocane.ae;ethcheez;Theo211;,46502,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now ! Carte créée par @Online90 ^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now ! Map made by @Online90",^lIt'sKao => ^r^oServeur 2 France ^r => ^lUltimate Map - OGC Two (map créée par @Online90),Freeroam,3.9.0
2.7.0,False,True,cNZSV,90.25.233.139,FR,/levels/Italy/info.json,50,,0,0,False,itskaobeammp#0,False,False,7,Bapt_mrx;guest0138349;ssacha86k;phil_123;corentin19;killemedu62;guest1278930;,46503,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lItsKao => ^r^oServeur 3 France^r => ^lItaly (Vanilla),Freeroam,3.9.0
2.7.0,False,True,FXyNH,90.25.233.139,FR,/levels/1ToxicT63es51/info.json,50,/1toxict63es50ver1.4;,1,1037239552,False,itskaobeammp#0,False,False,14,9ar9ooro;guest3341696;guest2470932;v7amadv;i-znh;guest5390349;guest5484724;mb_s;vSalehv;alyafiii;StonedHesus;AGENT-QTR;BO.Hmood;LiLoRasta;,46504,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now ! (Carte créée par @Acug)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now ! (Map made by @Acug)",^lIt'sKao => ^r^oServeur 4 France^r => ^lDakar (Toxic Sand Dunes) Carte créée par @Acug,"Freeroam, Dakar",3.9.0
2.7.0,False,True,dPGmr,90.25.233.139,FR,/levels/utah/info.json,50,,0,0,False,itskaobeammp.#0,False,False,2,guest0348984;guest3536345;,46506,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 6 France^r => ^lUtah (Vanilla),Freeroam,3.9.0
2.7.0,False,True,yDRtH,90.25.233.139,FR,/levels/west_coast_usa/info.json,50,,0,0,False,itskaobeam#0,False,False,4,LePetitChimiste;wolf_storm;guest6679252;guest4173283;,46507,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 7 France^r => ^lWest Coast USA (Vanilla),Freeroam,3.9.0
2.7.0,False,True,qjMNE,90.25.233.139,FR,/levels/motorsports_playground/info.json,50,/LuuksDraftingMod1.7;/motorsports_playground37.1;,2,379521209,False,itskaobeam#0,False,False,0,,46508,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par emery1212)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by emery1212)",^lIt'sKao => ^r^oServeur 8 France^r => ^lMotorsports Playground (carte créée par emery1212),Freeroam,3.9.0
2.7.0,False,True,usPNH,90.25.233.139,FR,/levels/east_coast_usa/info.json,50,,0,0,False,itskaobeamng#0,False,False,2,unknown_4656;Georgi2121;,46509,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 9 France^r => ^lEast Coast USA (Vanilla),Freeroam,3.9.0
2.7.0,False,True,QUUDX,90.25.233.139,FR,/levels/derby/info.json,50,,0,0,False,itskaobeamng#0,False,False,0,,46510,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 10 France^r => ^lDerby (Vanilla),"Freeroam, Derby",3.9.0
2.7.0,False,True,gO9E5,90.25.233.139,FR,/levels/paul_ricard/info.json,50,/CobaltRadar;/f4_lucasbe1.3.1;/java688_paulricard;/LuuksDraftingMod1.7;,4,1242192981,False,its_kao#0,False,False,0,,46511,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par Strarck3D)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by Strarck3D)",^lIt'sKao => ^r^oServeur 11 France^r => ^lPaul Ricard - Circuit du Castelet (map made by Strarck3D)-(wait for texture loading)-(Attendre que les textures charges),Freeroam,3.9.0
2.7.0,False,True,M2WF1,90.25.233.139,FR,/levels/ks_nord/info.json,50,/CobaltRadar;/ks_nord_v20231124_v2;/LuuksDraftingMod1.7;,3,494417998,False,its_kao#0,False,False,4,peterplayz1314;Alx12fn;averagekimi;Vmotovlog;,46512,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par Kunos Simulazioni)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by Kunos Simulazioni)",^lIt'sKao => ^r^oServeur 12 France^r => ^lNurburgring - Nordschleife,Freeroam,3.9.0
2.7.0,False,True,NsrC7,90.25.233.139,FR,/levels/hirochi_raceway/info.json,50,/CobaltRadar;/f4_lucasbe1.3.1;/LuuksDraftingMod1.7;,3,105909915,False,itskao_#0,False,False,0,,46513,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 13 France^r => ^lHirochi Raceway,Freeroam,3.9.0
2.7.0,False,True,M2WF1,90.25.233.139,FR,/levels/lemans/info.json,50,/CobaltRadar;/f4_lucasbe1.3.1;/lemans_2017_fixed_ik;/LuuksDraftingMod1.7;,4,594383195,False,itskao_#0,False,False,0,,46514,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par Turn10/Microsoft)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by Turn10/Microsoft)",^lIt'sKao => ^r^oServeur 14 France^r => ^lLe Mans - Circuit de la Sarthe (by Turn10/Microsoft),,3.9.0
2.7.0,False,True,qjMNE,90.25.233.139,FR,/levels/Rally_Forest/info.json,50,/CobaltRadar;/LuuksDraftingMod1.7;/Rally_forest_15;,3,182362072,False,itskao.#0,False,False,0,,46515,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par dpitkin)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by dpitkin)",^lIt'sKao => ^r^oServeur 15 France^r => ^lRally forest (map créée par dpitkin),"Freeroam, Rally",3.9.0
2.7.0,False,True,dPGmr,90.25.233.139,FR,/levels/Italy/info.json,50,,0,0,False,itskao.#0,False,False,0,,46516,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 16 France^r => ^lItaly (Vanilla),Freeroam,3.9.0
2.7.0,False,True,dPGmr,90.25.233.139,FR,/levels/c1/info.json,50,/c1_27_08_2024_Updated;/CobaltRadar;/LuuksDraftingMod1.7;,3,509301356,False,youmotha_#0,False,False,0,,46517,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par SRP)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by SRP)",^lIt'sKao => ^r^oServeur 17 France^r => ^lShutoko (map créée par SRP),"Freeroam, Rally",3.9.0
2.7.0,False,True,usPNH,90.25.233.139,FR,/levels/oskier_nikkoplus/info.json,50,/CobaltRadar;/LuuksDraftingMod1.7;/PJSv1_02;,3,699297675,False,youmotha_#0,False,False,0,,46518,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par BlackMetal)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by BlackMetal)",^lIt'sKao => ^r^oServeur 18 France^r => ^lDrift et Rally (map créée par BlackMetal),"Freeroam, Rally",3.9.0
2.7.0,False,True,M0NbN,90.25.233.139,FR,/levels/jungle_rock_island/info.json,50,,0,0,False,itskao.#0,False,False,3,guest2212202;cihe;guest3957019;,46519,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 19 France^r => ^lJungle Rock Island (Vanilla),"Freeroam, Rally",3.9.0
2.7.0,False,True,NsrC7,90.25.233.139,FR,/levels/sdi2/info.json,50,/smalldriftisland2.04;,1,145052559,False,itskao.#0,False,False,0,,46520,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(Map créée par AX 53) ^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(Map made by AX 53)",^lIt'sKao => ^r^oServeur 20 France^r => ^lSmall Drift Island Rework (Map créée par AX 53),"Freeroam, Drift",3.9.0
2.7.0,False,True,35m99,90.25.233.139,FR,/levels/abudhabi/info.json,50,/abudhabi;/CobaltRadar;/f4_lucasbe1.3.1;/LuuksDraftingMod1.7;,4,422093704,False,itskao.#0,False,False,0,,46521,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(Map créée par Tisha006) ^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(Map made by Tisha006)",^lIt'sKao => ^r^oServeur 21 France^r => ^lYas Marina (Map créée par Tisha006),Freeroam,3.9.0
2.7.0,False,True,TKoUT,90.25.233.139,FR,/levels/monaco2/info.json,50,/CobaltRadar;/f4_lucasbe1.3.1;/LuuksDraftingMod1.7;/monacoV2;,4,220222824,False,itskao.#0,False,False,0,,46522,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(Map créée par Vinicius Preu)) ^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(Map made by Vinicius Preu)",^lIt'sKao => ^r^oServeur 22 France^r => ^lMonaco (Map créée par Vinicius Preu),Freeroam,3.9.0
2.7.0,False,True,cYQ3N,90.25.233.139,FR,/levels/ks_nord/info.json,50,/CobaltRadar;/ks_nord_v20231124_v2;/LuuksDraftingMod1.7;,3,494417998,False,itskao.#0,False,False,2,Ferron;Fabian1901;,46523,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par Kunos Simulazioni)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by Kunos Simulazioni)",^lIt'sKao => ^r^oServeur 23 France^r => ^lNurburgring - Nordschleife,Freeroam,3.9.0
2.7.0,False,True,N8unB,90.25.233.139,FR,/levels/Italy/info.json,50,,0,0,False,itskao.#0,False,False,8,Fireman64520;Mixito93;guest3150487;fireblue66;improfesionalnoobcar;HypeSquade;Maximusgrasse;Namiro;,46524,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 24 France^r => ^lItaly (Vanilla),Freeroam,3.9.0
2.7.0,False,True,auNzN,90.25.233.139,FR,/levels/ks_spa/info.json,50,/CobaltRadar;/f4_lucasbe1.3.1;/ks_spa_v20230929;/LuuksDraftingMod1.7;,4,365355334,False,us_itskao#0,False,False,0,,46525,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now ! (Carte crée par Kunos Simulazioni)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now ! (Map made by Kunos Simulazioni)",^lIt'sKao => ^r^oServeur 25 France^r => ^lSPA FRANCORCHAMPS - Belgique (F4 Disponible),Freeroam,3.9.0
2.7.0,False,True,gO9E5,90.25.233.139,FR,/levels/west_coast_usa/info.json,50,,0,0,False,us_itskao#0,False,False,2,oficjalny;NeutralLace;,46526,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 26 France^r => ^lWest Coast USA (Vanilla),Freeroam,3.9.0
2.7.0,False,True,gO9E5,90.25.233.139,FR,/levels/ks_nord/info.json,50,/CobaltRadar;/ks_nord_v20231124_v2;/LuuksDraftingMod1.7;,3,494417998,False,unitedstates_itskao#0,False,False,6,JERK1488;kagameen;Denyss;Diegermeister;rikkert007;SamSam4;,46527,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !(map créée par Kunos Simulazioni)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !(map made by Kunos Simulazioni)",^lIt'sKao => ^r^oServeur 27 France^r => ^lNurburgring - Nordschleife,Freeroam,3.9.0
2.7.0,False,True,qjMNE,90.25.233.139,FR,/levels/Italy/info.json,50,,0,0,False,unitedstates_itskao#0,False,False,2,Spoutchh;GhostProduction;,46528,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 28 France^r => ^lItaly (Vanilla),Freeroam,3.9.0
2.7.0,False,True,usPNH,90.25.233.139,FR,/levels/ks_spa/info.json,50,/CobaltRadar;/f4_lucasbe1.3.1;/ks_spa_v20230929;/LuuksDraftingMod1.7;,4,365355334,False,us_az_itskao#0,False,False,0,,46529,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now ! (Carte crée par Kunos Simulazioni)^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now ! (Map made by Kunos Simulazioni)",^lIt'sKao => ^r^oServeur 29 France^r => ^lSPA FRANCORCHAMPS - Belgique (F4 Disponible),Freeroam,3.9.0
2.7.0,False,True,yDRtH,90.25.233.139,FR,/levels/west_coast_usa/info.json,50,,0,0,False,us_az_itskao#0,False,False,0,,46530,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 30 France^r => ^lWest Coast USA (Vanilla),Freeroam,3.9.0
2.7.0,False,True,M0NbN,90.25.233.139,FR,/levels/johnson_valley/info.json,50,,0,0,False,unitedstates_itskao_#0,False,False,6,Arkway;DarkMayo;Aksu_fi;Kona.fi;I_Like_Cars23;KETLIK_01;,46531,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules et est également complètement vanilla. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles and is completely vanilla. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 31 France^r => ^lJohnson Valley (Vanilla),Freeroam,3.9.0
2.7.0,False,True,yDRtH,90.25.233.139,FR,/levels/pikespeak/info.json,50,/f4_lucasbe1.3.1;/LuuksDraftingMod1.7;/pikespeak_0.94;,3,443425791,False,itskao.#0,False,False,0,,46532,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 32 France^r => ^lPikes Peak (Map créée par Ewanc),Freeroam,3.9.0
2.7.0,False,True,peP7D,90.25.233.139,FR,/levels/polish_roads_v2/info.json,50,/LuuksDraftingMod1.7;/polish_roads_repo3.1.2;,2,1729268762,False,itskao.#0,False,False,1,guest2728399;,46533,"^l^oFR //////^rSalut, bienvenue chez ^lIt’sKao^r, ce serveur a une limite de 3 véhicules. Ce serveur est situé à Paris en France. 0 Bug Garanti ! Join us now !^p ^l^o^6EN //////^r^6Hi, welcome to ^lIt'sKao’s Servers^r^6, this server has a limit of 3 vehicles. This server is located in Paris, France. 0 Bug Guaranteed! Join us now !",^lIt'sKao => ^r^oServeur 33 France^r => ^lPolish Roads (Map créée par Car_Killer),Freeroam,3.9.0
